parent	uorf_number	positions	length	rate
YOR095C	15	13, 28, 71, 122, 132, 139, 200, 203, 242, 251, 256, 297, 320, 405, 449	501	0.08982035928143713
YOR096W	14	10, 41, 65, 70, 83, 176, 203, 227, 298, 327, 348, 354, 371, 409	501	0.08383233532934131
YOR097C	11	30, 36, 49, 54, 60, 75, 99, 129, 200, 262, 349	501	0.0658682634730539
YOR098C	7	155, 296, 368, 380, 393, 435, 465	501	0.041916167664670656
YOR099W	3	78, 94, 326	501	0.017964071856287425
YOR100C	13	63, 80, 95, 109, 167, 174, 204, 246, 334, 354, 358, 361, 456	501	0.07784431137724551
YOR101W	13	4, 13, 65, 86, 91, 117, 168, 226, 300, 342, 407, 417, 486	501	0.07784431137724551
YOR103C	5	58, 115, 224, 369, 441	501	0.029940119760479042
YOR104W	8	34, 70, 112, 194, 218, 240, 256, 259	501	0.04790419161676647
YOR106W	6	168, 215, 246, 347, 407, 456	501	0.03592814371257485
YOR107W	7	46, 64, 131, 153, 315, 326, 374	501	0.041916167664670656
YOR108W	9	116, 182, 227, 247, 297, 321, 361, 400, 475	501	0.05389221556886228
YOR109W	10	39, 53, 87, 141, 177, 187, 200, 218, 288, 349	501	0.059880239520958084
YOR110W	12	28, 86, 128, 134, 161, 205, 219, 240, 248, 294, 338, 472	501	0.0718562874251497
YOR111W	9	17, 50, 98, 107, 152, 164, 335, 346, 353	501	0.05389221556886228
YOR112W	8	30, 45, 168, 229, 255, 298, 349, 456	501	0.04790419161676647
YOR113W	10	10, 13, 22, 28, 43, 280, 295, 298, 301, 477	501	0.059880239520958084
YOR114W	8	105, 238, 247, 251, 449, 456, 473, 494	501	0.04790419161676647
YOR115C	11	5, 63, 77, 109, 131, 205, 228, 337, 349, 446, 470	501	0.0658682634730539
YOR116C	3	16, 262, 324	501	0.017964071856287425
YOR117W	16	12, 52, 64, 82, 110, 115, 152, 257, 292, 318, 361, 372, 391, 405, 413, 443	501	0.09580838323353294
YOR118W	8	26, 35, 73, 89, 173, 284, 313, 413	501	0.04790419161676647
YOR119C	8	1, 7, 153, 179, 240, 280, 356, 437	501	0.04790419161676647
YOR120W	8	44, 61, 67, 133, 233, 309, 458, 473	501	0.04790419161676647
YOR122C	16	2, 8, 17, 38, 74, 80, 110, 160, 284, 302, 310, 315, 332, 360, 383, 388	501	0.09580838323353294
YOR123C	13	2, 15, 72, 120, 159, 180, 183, 228, 264, 329, 340, 347, 376	501	0.07784431137724551
YOR124C	14	29, 92, 128, 139, 198, 251, 291, 310, 322, 352, 361, 391, 397, 404	501	0.08383233532934131
YOR125C	12	55, 76, 133, 157, 196, 252, 280, 289, 292, 306, 315, 427	501	0.0718562874251497
YOR126C	6	27, 54, 67, 139, 233, 317	501	0.03592814371257485
YOR127W	11	22, 54, 71, 172, 240, 308, 314, 340, 353, 391, 483	501	0.0658682634730539
YOR128C	11	20, 70, 109, 147, 294, 313, 332, 342, 417, 429, 441	501	0.0658682634730539
YOR129C	9	49, 77, 235, 280, 372, 426, 440, 449, 479	501	0.05389221556886228
YOR130C	8	22, 115, 160, 202, 211, 314, 371, 458	501	0.04790419161676647
YOR131C	5	133, 190, 214, 256, 414	501	0.029940119760479042
YOR132W	10	17, 49, 81, 89, 94, 128, 174, 206, 301, 365	501	0.059880239520958084
YOR133W	9	51, 84, 201, 204, 225, 264, 273, 293, 445	501	0.05389221556886228
YOR134W	4	114, 237, 432, 487	501	0.023952095808383235
YOR136W	2	104, 279	501	0.011976047904191617
YOR137C	12	9, 103, 145, 150, 187, 199, 205, 211, 271, 286, 323, 495	501	0.0718562874251497
YOR138C	11	2, 33, 39, 84, 97, 292, 315, 345, 353, 357, 394	501	0.0658682634730539
YOR140W	4	63, 363, 413, 424	501	0.023952095808383235
YOR141C	8	70, 93, 398, 413, 421, 429, 435, 438	501	0.04790419161676647
YOR142W	3	181, 255, 461	501	0.017964071856287425
YOR143C	14	12, 21, 57, 124, 160, 207, 239, 257, 324, 398, 407, 427, 434, 458	501	0.08383233532934131
YOR144C	7	23, 181, 236, 322, 332, 447, 492	501	0.041916167664670656
YOR145C	10	24, 85, 122, 174, 249, 281, 307, 319, 418, 430	501	0.059880239520958084
YOR148C	12	9, 113, 150, 257, 276, 339, 354, 372, 392, 437, 481, 495	501	0.0718562874251497
YOR149C	11	58, 143, 152, 225, 239, 299, 315, 377, 422, 449, 483	501	0.0658682634730539
YOR150W	9	151, 250, 261, 307, 341, 359, 383, 401, 466	501	0.05389221556886228
YOR151C	10	45, 49, 131, 141, 183, 202, 222, 243, 393, 485	501	0.059880239520958084
YOR152C	8	169, 212, 245, 334, 341, 387, 425, 465	501	0.04790419161676647
YOR153W	8	62, 191, 324, 330, 349, 445, 459, 491	501	0.04790419161676647
YOR154W	7	0, 42, 57, 82, 93, 236, 372	501	0.041916167664670656
YOR155C	9	25, 58, 83, 240, 243, 278, 305, 385, 455	501	0.05389221556886228
YOR156C	8	21, 42, 48, 59, 75, 108, 282, 390	501	0.04790419161676647
YOR157C	5	91, 194, 220, 381, 431	501	0.029940119760479042
YOR158W	7	20, 113, 148, 297, 337, 361, 460	501	0.041916167664670656
YOR159C	6	49, 211, 225, 338, 378, 462	501	0.03592814371257485
YOR160W	9	22, 31, 135, 147, 186, 246, 267, 420, 485	501	0.05389221556886228
YOR161C	10	1, 10, 64, 89, 174, 260, 291, 361, 442, 459	501	0.059880239520958084
YOR162C	12	25, 52, 96, 99, 185, 212, 222, 228, 247, 293, 380, 394	501	0.0718562874251497
YOR163W	9	17, 22, 73, 155, 209, 241, 331, 350, 458	501	0.05389221556886228
YOR164C	11	76, 115, 190, 195, 248, 258, 307, 318, 438, 469, 482	501	0.0658682634730539
YOR165W	10	23, 114, 143, 148, 156, 202, 319, 329, 332, 358	501	0.059880239520958084
YOR166C	5	33, 201, 312, 463, 474	501	0.029940119760479042
YOR167C	4	40, 318, 421, 441	501	0.023952095808383235
YOR168W	6	76, 196, 232, 412, 454, 484	501	0.03592814371257485
YOR171C	6	1, 152, 203, 271, 357, 419	501	0.03592814371257485
YOR172W	8	132, 147, 263, 314, 345, 428, 448, 455	501	0.04790419161676647
YOR173W	7	28, 120, 177, 319, 343, 395, 458	501	0.041916167664670656
YOR174W	13	5, 46, 65, 83, 90, 134, 137, 219, 254, 287, 311, 317, 418	501	0.07784431137724551
YOR175C	7	59, 125, 151, 172, 235, 254, 439	501	0.041916167664670656
YOR176W	12	13, 29, 165, 175, 240, 247, 256, 294, 308, 328, 360, 384	501	0.0718562874251497
YOR177C	3	245, 267, 446	501	0.017964071856287425
YOR178C	2	67, 315	501	0.011976047904191617
YOR179C	13	106, 112, 139, 145, 182, 188, 227, 252, 276, 291, 401, 473, 484	501	0.07784431137724551
YOR180C	5	32, 44, 160, 210, 330	501	0.029940119760479042
YOR181W	16	33, 78, 118, 122, 144, 164, 264, 269, 273, 285, 322, 382, 432, 445, 451, 470	501	0.09580838323353294
YOR184W	12	108, 124, 158, 169, 234, 247, 255, 259, 301, 435, 463, 467	501	0.0718562874251497
YOR185C	8	142, 194, 214, 294, 331, 390, 439, 481	501	0.04790419161676647
YOR186W	8	209, 237, 279, 296, 380, 422, 457, 490	501	0.04790419161676647
YOR187W	2	22, 119	501	0.011976047904191617
YOR188W	12	32, 41, 54, 62, 67, 181, 334, 361, 367, 394, 478, 481	501	0.0718562874251497
YOR189W	9	10, 49, 114, 161, 167, 236, 292, 453, 463	501	0.05389221556886228
YOR191W	19	1, 12, 23, 30, 62, 67, 134, 175, 180, 228, 231, 271, 322, 326, 337, 340, 426, 437, 485	501	0.11377245508982035
YOR193W	11	24, 37, 56, 80, 175, 239, 256, 296, 358, 457, 462	501	0.0658682634730539
YOR194C	12	12, 79, 85, 245, 257, 299, 302, 318, 329, 421, 424, 446	501	0.0718562874251497
YOR195W	8	82, 246, 259, 272, 329, 336, 464, 479	501	0.04790419161676647
YOR196C	7	229, 295, 377, 387, 469, 475, 483	501	0.041916167664670656
YOR198C	7	21, 58, 99, 186, 351, 375, 382	501	0.041916167664670656
YOR201C	11	34, 44, 59, 88, 103, 112, 374, 388, 396, 437, 449	501	0.0658682634730539
YOR202W	9	51, 82, 189, 356, 367, 397, 440, 464, 494	501	0.05389221556886228
YOR204W	13	28, 104, 173, 185, 211, 258, 268, 278, 282, 294, 309, 321, 437	501	0.07784431137724551
YOR205C	9	24, 176, 185, 289, 301, 342, 397, 414, 419	501	0.05389221556886228
YOR206W	9	45, 165, 172, 233, 324, 404, 409, 415, 456	501	0.05389221556886228
YOR207C	8	6, 87, 281, 284, 437, 460, 471, 478	501	0.04790419161676647
YOR208W	9	39, 49, 81, 187, 193, 199, 411, 431, 470	501	0.05389221556886228
YOR209C	7	31, 149, 169, 314, 347, 402, 467	501	0.041916167664670656
YOR210W	6	55, 238, 253, 330, 463, 468	501	0.03592814371257485
YOR211C	9	119, 126, 176, 266, 316, 369, 383, 417, 426	501	0.05389221556886228
YOR213C	8	17, 40, 64, 226, 235, 347, 358, 479	501	0.04790419161676647
YOR214C	11	33, 101, 136, 199, 222, 280, 334, 389, 398, 403, 458	501	0.0658682634730539
YOR215C	6	3, 29, 168, 207, 377, 477	501	0.03592814371257485
YOR216C	5	198, 276, 395, 453, 478	501	0.029940119760479042
YOR217W	8	24, 171, 215, 221, 280, 367, 403, 446	501	0.04790419161676647
YOR219C	8	59, 81, 191, 260, 296, 380, 394, 444	501	0.04790419161676647
YOR221C	11	113, 122, 138, 167, 215, 242, 329, 383, 407, 425, 450	501	0.0658682634730539
YOR222W	8	124, 135, 142, 244, 264, 277, 368, 404	501	0.04790419161676647
YOR223W	7	88, 125, 176, 185, 188, 200, 288	501	0.041916167664670656
YOR224C	9	8, 29, 39, 113, 208, 338, 366, 452, 481	501	0.05389221556886228
YOR226C	11	2, 54, 160, 214, 219, 227, 252, 262, 313, 377, 458	501	0.0658682634730539
YOR227W	14	4, 17, 21, 31, 55, 198, 214, 221, 239, 297, 332, 381, 457, 472	501	0.08383233532934131
YOR228C	13	10, 144, 163, 243, 250, 277, 295, 304, 314, 322, 342, 353, 408	501	0.07784431137724551
YOR229W	6	17, 269, 276, 353, 401, 420	501	0.03592814371257485
YOR230W	7	4, 50, 176, 190, 352, 370, 377	501	0.041916167664670656
YOR231W	7	109, 167, 206, 263, 285, 289, 347	501	0.041916167664670656
YOR232W	10	12, 88, 118, 136, 156, 283, 287, 364, 373, 466	501	0.059880239520958084
YOR233W	8	9, 36, 97, 131, 202, 232, 270, 387	501	0.04790419161676647
YOR236W	12	127, 135, 153, 184, 198, 306, 326, 346, 379, 421, 473, 482	501	0.0718562874251497
YOR237W	4	141, 174, 314, 421	501	0.023952095808383235
YOR238W	11	14, 47, 59, 103, 135, 176, 204, 291, 310, 375, 426	501	0.0658682634730539
YOR241W	6	39, 334, 381, 409, 434, 495	501	0.03592814371257485
YOR242C	11	53, 56, 136, 160, 224, 232, 250, 280, 287, 329, 419	501	0.0658682634730539
YOR243C	7	100, 219, 230, 255, 281, 428, 431	501	0.041916167664670656
YOR244W	8	33, 267, 272, 328, 365, 368, 407, 432	501	0.04790419161676647
YOR245C	4	88, 202, 205, 251	501	0.023952095808383235
YOR247W	5	61, 183, 265, 283, 300	501	0.029940119760479042
YOR249C	3	23, 188, 250	501	0.017964071856287425
YOR250C	5	32, 221, 233, 236, 466	501	0.029940119760479042
YOR251C	6	104, 171, 249, 319, 432, 476	501	0.03592814371257485
YOR252W	12	120, 169, 239, 264, 323, 333, 337, 361, 384, 440, 457, 464	501	0.0718562874251497
YOR253W	10	5, 92, 230, 241, 263, 308, 338, 368, 377, 396	501	0.059880239520958084
YOR254C	9	74, 88, 97, 148, 165, 231, 271, 314, 439	501	0.05389221556886228
YOR255W	3	216, 280, 455	501	0.017964071856287425
YOR256C	4	49, 180, 252, 276	501	0.023952095808383235
YOR257W	6	127, 160, 332, 335, 370, 463	501	0.03592814371257485
YOR258W	16	46, 52, 75, 82, 85, 102, 136, 166, 241, 258, 280, 286, 298, 338, 363, 435	501	0.09580838323353294
YOR259C	7	30, 62, 69, 81, 169, 240, 357	501	0.041916167664670656
YOR260W	6	110, 152, 155, 345, 467, 479	501	0.03592814371257485
YOR261C	10	16, 69, 82, 112, 161, 171, 307, 351, 364, 489	501	0.059880239520958084
YOR262W	5	93, 140, 174, 249, 448	501	0.029940119760479042
YOR264W	11	8, 98, 130, 183, 193, 310, 344, 430, 441, 462, 494	501	0.0658682634730539
YOR265W	14	101, 105, 110, 123, 132, 135, 141, 150, 289, 294, 367, 377, 416, 429	501	0.08383233532934131
YOR266W	12	17, 114, 153, 183, 213, 279, 288, 379, 401, 420, 444, 460	501	0.0718562874251497
YOR267C	4	130, 134, 140, 190	501	0.023952095808383235
YOR269W	5	99, 211, 228, 349, 379	501	0.029940119760479042
YOR270C	9	53, 135, 153, 281, 303, 348, 386, 402, 449	501	0.05389221556886228
YOR271C	13	72, 76, 116, 162, 174, 225, 232, 253, 262, 269, 308, 333, 363	501	0.07784431137724551
YOR272W	5	66, 82, 161, 443, 478	501	0.029940119760479042
YOR273C	10	9, 59, 123, 170, 217, 353, 418, 425, 442, 470	501	0.059880239520958084
YOR274W	7	76, 90, 136, 234, 297, 313, 414	501	0.041916167664670656
YOR275C	11	19, 83, 86, 113, 122, 125, 177, 180, 267, 323, 346	501	0.0658682634730539
YOR276W	6	6, 143, 162, 242, 260, 350	501	0.03592814371257485
YOR278W	5	138, 162, 181, 247, 359	501	0.029940119760479042
YOR279C	7	25, 42, 170, 221, 235, 281, 427	501	0.041916167664670656
YOR280C	18	1, 4, 16, 19, 22, 25, 28, 135, 149, 171, 175, 196, 221, 341, 348, 436, 440, 475	501	0.10778443113772455
YOR281C	10	13, 37, 133, 143, 155, 158, 186, 295, 314, 444	501	0.059880239520958084
YOR283W	6	90, 116, 247, 260, 278, 404	501	0.03592814371257485
YOR284W	15	18, 35, 46, 57, 177, 222, 263, 293, 341, 350, 374, 405, 410, 457, 494	501	0.08982035928143713
YOR285W	6	14, 27, 151, 221, 282, 302	501	0.03592814371257485
YOR286W	11	11, 62, 218, 253, 257, 272, 315, 352, 361, 462, 492	501	0.0658682634730539
YOR287C	9	35, 62, 86, 131, 260, 285, 310, 315, 409	501	0.05389221556886228
YOR288C	7	18, 46, 167, 182, 188, 357, 454	501	0.041916167664670656
YOR291W	9	77, 154, 202, 344, 370, 407, 413, 439, 449	501	0.05389221556886228
YOR292C	8	148, 157, 236, 257, 393, 401, 432, 448	501	0.04790419161676647
YOR293W	3	86, 203, 435	501	0.017964071856287425
YOR294W	7	139, 169, 281, 306, 312, 426, 431	501	0.041916167664670656
YOR295W	13	22, 30, 85, 92, 95, 111, 155, 162, 179, 203, 286, 293, 300	501	0.07784431137724551
YOR296W	9	12, 146, 155, 179, 302, 353, 360, 449, 455	501	0.05389221556886228
YOR297C	12	16, 24, 51, 82, 120, 221, 317, 328, 380, 442, 464, 486	501	0.0718562874251497
YOR298W	8	98, 157, 223, 325, 379, 417, 432, 462	501	0.04790419161676647
YOR298C-A	10	42, 72, 91, 113, 195, 203, 228, 336, 382, 461	501	0.059880239520958084
YOR299W	8	70, 85, 116, 203, 272, 298, 380, 487	501	0.04790419161676647
YOR301W	8	30, 106, 128, 213, 221, 349, 358, 410	501	0.04790419161676647
YOR303W	7	112, 115, 285, 288, 340, 345, 420	501	0.041916167664670656
YOR304W	4	185, 283, 360, 388	501	0.023952095808383235
YOR304C-A	11	34, 51, 150, 179, 232, 242, 328, 343, 414, 457, 469	501	0.0658682634730539
YOR305W	6	44, 69, 262, 339, 380, 476	501	0.03592814371257485
YOR307C	5	33, 68, 108, 129, 431	501	0.029940119760479042
YOR308C	5	93, 172, 295, 457, 462	501	0.029940119760479042
YOR310C	7	80, 92, 105, 127, 196, 315, 446	501	0.041916167664670656
YOR311C	6	34, 107, 330, 354, 359, 364	501	0.03592814371257485
YOR313C	6	26, 79, 84, 189, 229, 267	501	0.03592814371257485
YOR315W	10	13, 52, 87, 91, 103, 238, 242, 290, 350, 482	501	0.059880239520958084
YOR316C	5	104, 142, 272, 284, 470	501	0.029940119760479042
YOR317W	10	7, 40, 44, 78, 121, 133, 145, 149, 182, 331	501	0.059880239520958084
YOR319W	12	66, 94, 118, 124, 129, 343, 376, 393, 410, 437, 448, 452	501	0.0718562874251497
YOR322C	7	22, 56, 77, 306, 310, 373, 451	501	0.041916167664670656
YOR323C	9	1, 52, 160, 245, 333, 349, 366, 409, 421	501	0.05389221556886228
YOR324C	3	54, 137, 261	501	0.017964071856287425
YOR326W	6	17, 64, 178, 200, 264, 402	501	0.03592814371257485
YOR327C	6	33, 184, 190, 252, 343, 388	501	0.03592814371257485
YOR329C	5	14, 44, 48, 113, 407	501	0.029940119760479042
YOR332W	2	9, 229	501	0.011976047904191617
YOR334W	8	11, 26, 36, 84, 132, 225, 321, 415	501	0.04790419161676647
YOR335C	15	4, 43, 66, 88, 182, 187, 224, 243, 259, 281, 341, 391, 395, 398, 441	501	0.08982035928143713
YOR336W	7	82, 123, 277, 282, 318, 376, 390	501	0.041916167664670656
YOR337W	10	28, 43, 213, 240, 266, 286, 371, 383, 396, 453	501	0.059880239520958084
YOR338W	7	47, 60, 65, 119, 178, 335, 372	501	0.041916167664670656
YOR339C	11	16, 85, 127, 130, 166, 307, 346, 360, 363, 422, 442	501	0.0658682634730539
YOR340C	9	17, 156, 223, 323, 337, 347, 387, 401, 407	501	0.05389221556886228
YOR341W	3	185, 256, 277	501	0.017964071856287425
YOR342C	9	12, 158, 276, 280, 308, 331, 379, 407, 449	501	0.05389221556886228
YOR344C	7	54, 60, 122, 197, 235, 307, 385	501	0.041916167664670656
YOR346W	10	4, 66, 114, 160, 219, 276, 340, 431, 440, 453	501	0.059880239520958084
YOR347C	11	29, 55, 108, 169, 231, 235, 272, 314, 451, 467, 485	501	0.0658682634730539
YOR348C	10	21, 109, 261, 271, 277, 298, 302, 327, 355, 395	501	0.059880239520958084
YOR349W	11	28, 64, 67, 141, 204, 267, 340, 343, 348, 351, 362	501	0.0658682634730539
YOR351C	8	9, 91, 98, 158, 264, 327, 383, 386	501	0.04790419161676647
YOR353C	13	94, 113, 159, 164, 250, 253, 269, 312, 316, 368, 376, 444, 457	501	0.07784431137724551
YOR355W	2	7, 12	501	0.011976047904191617
YOR356W	7	3, 72, 103, 188, 232, 280, 351	501	0.041916167664670656
YOR357C	12	70, 89, 98, 235, 316, 326, 340, 407, 417, 430, 434, 438	501	0.0718562874251497
YOR358W	6	49, 120, 159, 265, 308, 354	501	0.03592814371257485
YOR359W	12	39, 63, 110, 120, 126, 134, 200, 284, 303, 331, 343, 459	501	0.0718562874251497
YOR360C	8	36, 70, 82, 116, 125, 198, 216, 247	501	0.04790419161676647
YOR362C	10	5, 26, 42, 48, 124, 138, 207, 270, 340, 370	501	0.059880239520958084
YOR363C	12	0, 40, 50, 96, 128, 132, 135, 138, 173, 193, 269, 474	501	0.0718562874251497
YOR367W	12	56, 176, 207, 217, 239, 275, 288, 314, 338, 343, 363, 465	501	0.0718562874251497
YOR368W	6	2, 17, 200, 210, 235, 467	501	0.03592814371257485
YOR369C	8	6, 81, 96, 119, 154, 205, 242, 429	501	0.04790419161676647
YOR370C	10	1, 79, 101, 130, 133, 159, 169, 231, 321, 372	501	0.059880239520958084
YOR371C	8	110, 221, 258, 315, 398, 403, 415, 420	501	0.04790419161676647
YOR372C	2	215, 491	501	0.011976047904191617
YOR373W	9	186, 257, 263, 400, 432, 444, 458, 472, 485	501	0.05389221556886228
YOR374W	16	34, 63, 130, 134, 147, 151, 222, 225, 257, 298, 346, 354, 380, 397, 403, 426	501	0.09580838323353294
YOR375C	9	43, 54, 62, 109, 138, 156, 271, 423, 459	501	0.05389221556886228
YOR380W	12	54, 66, 156, 168, 174, 198, 213, 319, 366, 412, 416, 429	501	0.0718562874251497
YOR381W	8	12, 89, 146, 259, 338, 387, 454, 474	501	0.04790419161676647
YOR385W	8	54, 65, 93, 153, 202, 281, 288, 357	501	0.04790419161676647
YOR386W	7	149, 196, 290, 296, 309, 334, 449	501	0.041916167664670656
YOR387C	7	64, 92, 104, 167, 282, 300, 329	501	0.041916167664670656
YOR388C	10	40, 56, 91, 108, 289, 300, 323, 328, 447, 496	501	0.059880239520958084
YOR389W	6	28, 205, 215, 233, 326, 476	501	0.03592814371257485
YPL273W	5	53, 248, 263, 369, 422	501	0.029940119760479042
YPL271W	5	161, 185, 241, 246, 256	501	0.029940119760479042
YPL269W	11	1, 37, 109, 124, 127, 148, 157, 169, 220, 372, 456	501	0.0658682634730539
YPL268W	3	332, 342, 363	501	0.017964071856287425
YPL267W	8	45, 105, 135, 259, 272, 285, 365, 426	501	0.04790419161676647
YPL266W	6	45, 195, 243, 249, 260, 442	501	0.03592814371257485
YPL265W	7	69, 109, 173, 206, 261, 430, 438	501	0.041916167664670656
YPL264C	5	0, 21, 38, 196, 385	501	0.029940119760479042
YPL263C	10	63, 160, 163, 223, 246, 312, 402, 430, 443, 446	501	0.059880239520958084
YPL262W	9	37, 171, 229, 245, 279, 296, 368, 389, 400	501	0.05389221556886228
YPL260W	10	55, 59, 78, 130, 142, 258, 266, 333, 337, 420	501	0.059880239520958084
YPL259C	10	62, 74, 176, 214, 231, 242, 256, 334, 366, 400	501	0.059880239520958084
YPL257W	8	29, 86, 138, 250, 270, 292, 311, 336	501	0.04790419161676647
YPL256C	6	25, 160, 170, 234, 287, 454	501	0.03592814371257485
YPL255W	9	48, 69, 90, 137, 193, 235, 316, 328, 338	501	0.05389221556886228
YPL254W	10	29, 45, 60, 165, 199, 296, 305, 311, 330, 468	501	0.059880239520958084
YPL253C	12	37, 58, 61, 72, 129, 145, 171, 206, 348, 475, 488, 493	501	0.0718562874251497
YPL252C	11	62, 74, 99, 114, 319, 327, 429, 435, 439, 454, 464	501	0.0658682634730539
YPL250C	3	271, 290, 296	501	0.017964071856287425
YPL249C-A	7	111, 166, 189, 242, 286, 393, 397	501	0.041916167664670656
YPL249C	14	19, 22, 99, 117, 121, 124, 145, 148, 184, 282, 317, 347, 360, 393	501	0.08383233532934131
YPL248C	9	6, 44, 51, 140, 143, 147, 181, 408, 473	501	0.05389221556886228
YPL247C	11	44, 104, 181, 219, 250, 322, 332, 361, 404, 414, 421	501	0.0658682634730539
YPL246C	15	43, 51, 91, 249, 260, 269, 280, 306, 311, 316, 329, 348, 354, 366, 465	501	0.08982035928143713
YPL244C	12	19, 77, 126, 169, 241, 274, 323, 330, 362, 443, 451, 460	501	0.0718562874251497
YPL243W	6	36, 90, 187, 194, 257, 356	501	0.03592814371257485
YPL241C	8	84, 180, 186, 257, 285, 337, 347, 366	501	0.04790419161676647
YPL240C	7	19, 44, 110, 246, 352, 360, 425	501	0.041916167664670656
YPL239W	9	16, 29, 77, 92, 133, 376, 383, 388, 452	501	0.05389221556886228
YPL237W	6	174, 212, 227, 272, 324, 418	501	0.03592814371257485
YPL236C	5	20, 52, 163, 428, 471	501	0.029940119760479042
YPL235W	6	56, 144, 178, 254, 438, 449	501	0.03592814371257485
YPL234C	8	19, 98, 108, 208, 234, 252, 320, 357	501	0.04790419161676647
YPL233W	3	238, 327, 354	501	0.017964071856287425
YPL232W	11	19, 22, 44, 47, 62, 68, 119, 187, 246, 366, 381	501	0.0658682634730539
YPL231W	4	175, 308, 380, 411	501	0.023952095808383235
YPL230W	3	40, 137, 370	501	0.017964071856287425
YPL229W	11	13, 28, 53, 72, 107, 129, 137, 273, 343, 359, 455	501	0.0658682634730539
YPL228W	14	20, 25, 35, 45, 98, 123, 171, 219, 261, 323, 359, 395, 437, 462	501	0.08383233532934131
YPL227C	9	90, 111, 165, 223, 247, 358, 364, 394, 408	501	0.05389221556886228
YPL226W	9	53, 153, 162, 197, 259, 316, 351, 406, 452	501	0.05389221556886228
YPL225W	12	0, 79, 101, 132, 148, 166, 230, 238, 367, 371, 421, 456	501	0.0718562874251497
YPL224C	12	111, 117, 120, 123, 152, 177, 278, 281, 307, 361, 403, 449	501	0.0718562874251497
YPL223C	11	34, 48, 57, 110, 114, 120, 128, 202, 262, 294, 339	501	0.0658682634730539
YPL222W	13	13, 37, 113, 153, 250, 269, 280, 296, 307, 324, 402, 440, 460	501	0.07784431137724551
YPL221W	3	295, 315, 485	501	0.017964071856287425
YPL220W	9	5, 51, 56, 102, 155, 237, 292, 392, 453	501	0.05389221556886228
YPL219W	6	73, 97, 168, 201, 247, 276	501	0.03592814371257485
YPL218W	10	13, 21, 64, 92, 105, 112, 210, 300, 327, 481	501	0.059880239520958084
YPL216W	12	63, 127, 136, 219, 273, 289, 326, 347, 387, 392, 435, 448	501	0.0718562874251497
YPL215W	7	45, 115, 127, 169, 197, 226, 489	501	0.041916167664670656
YPL214C	9	1, 6, 80, 114, 202, 211, 235, 244, 373	501	0.05389221556886228
